symbol,inputdata,revenuedata
600507,-0.04772,0.05497
600507,0.11322,0.09436
600507,-0.03008,0.23503
600507,0.89884,0.27549
600508,0.17025,0.05208
600508,0.15015,-0.05954
600508,0.03077,0.30408
600508,-0.10312,0.13957
600508,-0.17273,0.11139
600508,0.04823,0.12979
600508,-0.05026,0.08308
600508,0.0098,0.0948
600508,0.13922,0.17167
600509,-0.18628,0.12347
600509,-0.01536,0.01381
600509,-0.07009,0.42593
600509,-0.08321,0.31608
600509,0.14629,-0.07778
600509,0.07432,-0.06745
600509,-0.04674,-0.20345
600509,-0.05651,-0.04173
600509,-0.00454,-1
600509,-0.05418,-0.15596
600510,-0.15767,0.32761
600510,0.04892,-1
600510,0.0079,-0.4928
600510,-0.02646,0.39845
600510,0.06449,-0.31951
600510,-0.05437,0.0641
600510,0.05788,-0.29116
600510,-0.00864,-1
600510,0.07837,-1
600510,0.09969,-0.43008
600510,0.01127,0.30078
600510,-0.12101,0.00367
600511,-0.52398,-0.00996
600511,-0.00212,0.02031
600511,0.03276,0.03239
600511,0.32894,0.04263
600511,0.08295,0.03568
600511,0.17227,0.06428
600511,0.26356,0.02077
600511,0.00738,-0.00421
600511,-0.13547,2.93387
600512,-0.06195,0.07027
600512,-0.39061,-0.31152
600512,0.07522,0.11999
600512,0.00416,0.21148
600512,0.08368,-0.16823
600518,0.06393,-0.09649
600518,0.02177,-0.14633
600519,-0.00062,0.20733
600519,0.22025,0.16693
600519,0.30732,0.32807
600519,0.24356,0.20487
600519,-0.10688,-0.02843
600519,-0.12795,-0.07759
600519,-0.00447,-0.15331
600519,0.23973,-0.18063
600519,0.11738,-0.18238
600520,1.35476,0.3449
600520,0.16781,0.24909
600520,0.15307,-0.05214
600520,0.08565,0.30543
600520,0.11048,0.84399
600520,-0.06367,0.10007
600520,-0.20456,0.09553
600520,-0.08851,0.05992
600520,-0.2347,0.1548
600521,-0.26944,0.07405
600521,-0.3412,-0.07416
600521,-0.00817,-0.2523
600521,0.21542,0.09361
600521,0.10878,0.05982
600521,0.1206,0.20027
600521,0.37027,0.239
600521,-0.1439,0.04855
600521,-0.0236,0.08088
600522,0.17974,0.61319
600522,-0.07718,0.45756
600522,0.02726,0.35782
600522,-0.45483,0.22767
600522,0.10406,0.46747
600522,0.04294,0.4928
600522,0.23664,0.20621
600522,-0.47883,0.13297
600522,0.02074,0.28076
600523,-0.18655,0.56486
600523,0.1303,-1
600523,-0.11096,0.10261
600523,-0.10148,0.11335
600523,-0.0171,0.36294
600523,-0.1028,0.64225
600523,0.5411,0.36928
600523,0.12339,0.20276
600523,0.05407,0.18699
600523,-0.02969,-0.14323
600525,-0.00382,0.49611
600525,-0.42718,0.31302
600525,-0.36289,0.24644
600525,-0.08947,-1
600525,-0.08156,0.16589
600525,0.19968,0.3944
600525,0.00632,-1
600525,0.05067,0.39596
600525,0.20713,0.17445
600525,-0.06213,0.17091
600525,0.16763,0.6456
600526,-0.08894,0.15883
600526,0.04502,0.22485
600526,-0.03424,0.13709
600526,0.05787,0.05907
600526,0.26284,0.08821
600526,-0.57686,0.07149
600526,-0.05912,0.33944
600526,-0.09123,0.2826
600526,-0.14499,0.41993
600527,-0.19523,0.50753
600527,0.02985,0.01936
600527,-0.08077,0.37397
600527,-0.4706,0.22561
600527,0.06835,-1
600527,0.40961,0.54813
600527,-0.13462,0.06789
600527,-0.04847,0.15238
600527,-0.15776,0.10491
600527,-0.08153,0.31025
600528,0.05038,0.83584
600528,0.0386,0.30934
600528,-0.19917,0.20215
600528,0.25721,0.44629
600528,-0.04157,0.38866
600528,0.09413,0.23201
600528,-0.25021,0.03643
600528,-0.00437,0.03549
600528,-0.14049,0.20794
600529,-0.19287,0.11314
600529,0.03383,0.09501
600529,0.11516,-0.01984
600529,-0.00837,0.17806
600529,0.07837,0.12462
600529,0.04547,0.08588
600529,0.04788,0.14723
600529,0.11508,0.15507
600529,0.08088,0.00156
600530,0.21536,-0.41473
600530,0.00927,-0.3501
600530,-0.03189,-0.41162
600530,-0.03435,-0.3441
600530,0.05867,-0.42069
600530,0.0377,-0.46591
600530,0.0728,-0.40695
600530,-0.61164,-0.40729
600530,-0.06,-0.22063
600531,-0.02114,0.25057
600531,-0.10348,0.44744
600531,0.00766,0.08362
600531,0.04471,0.05998
600531,-0.10792,-0.18924
600531,0.34808,0.07802
600531,0.05233,-1
600531,-0.1052,0.33266
600531,0.07756,0.06243
600531,0.01493,0.08295
600532,-0.00571,1.17693
600532,-0.01209,0.13639
600532,0.19178,0.27629
600532,0.1299,0.06524
600532,-0.07259,1.38192
600532,0.0697,0.24734
600532,0.28556,-0.38739
600532,0.00319,0.11206
600532,-0.11053,1.90586
600533,-0.0193,1.08856
600533,0.03362,-0.38053
600533,-0.08122,0.32527
600533,0.41685,1.23097
600533,-0.09512,0.84638
600533,0.02666,-0.47719
600533,0.1541,0.37752
600533,-0.07507,-0.62154
600533,-0.01815,0.36433
600535,-0.24244,0.17007
600535,0.31458,0.16062
600535,0.20168,0.17989
600535,0.47269,-0.03968
600535,-0.29677,-0.01425
600535,-0.00906,0.02798
600535,0.00435,0.02613
600535,0.08486,0.0348
600535,-0.06105,0.17001
600536,-0.42277,0.16805
600536,0.06675,0.71634
600536,0.00996,0.35808
600536,-0.0774,0.27438
600536,1.75604,0.21553
600536,-0.08996,0.19801
600536,-0.09695,0.56282
600536,0.07532,0.22899
600536,-0.28723,0.35624
600537,0.54098,0.16279
600537,0.04607,0.23191
600537,-0.05704,0.24907
600537,-0.27534,0.42318
600537,-0.08352,-1
600537,-0.04491,-1
600537,0.18447,-0.08767
600537,0.25718,-0.59858
600537,0.22694,0.6471
600537,-0.19181,0.08233
600537,-0.42009,0.64934
600537,-0.23548,1.05588
600537,0.08716,-1
600538,0.8145,0.36863
600538,-0.1098,0.08421
600538,0.12998,0.09565
600538,-0.31669,-0.14041
600538,0.10475,-0.05851
600538,-0.01322,-1
600538,0.51604,0.2914
600538,0.43714,0.01796
600538,0.15335,0.27649
600538,-0.56873,-0.25248
600539,-0.12963,0.43381
600539,-0.02703,0.48228
600539,-0.00478,-1
600539,-0.08653,0.48825
600539,-0.11167,0.87964
600539,-0.04373,0.33022
600539,-0.01132,2.64202
600539,0.11565,95.03697
600539,0.11835,3.11743
600539,-0.16703,0.52063
600540,-0.05573,1.19653
600540,-0.04861,-0.70533
600540,-0.09417,-0.62455
600540,-0.126,0.12577
600540,0.07741,-0.1098
600540,-0.01521,-1
600540,0.15341,-0.34408
600540,0.00438,-1
600540,0.14656,-0.51131
600540,-0.05934,0.59734
600540,-0.16431,1.4601
600543,-0.71331,-0.12427
600543,0.10961,0.20769
600543,0.06499,0.09751
600543,0.308,-0.18645
600543,-0.05019,-0.28416
600543,0.06182,-0.09383
600543,0.04564,-0.04442
600543,-0.15605,-0.51409
600543,-0.0828,-0.21713
600545,-0.56776,4.3656
600545,0.00317,4.95459
600545,-0.05853,8.32213
600545,-0.07462,10.31143
600545,-0.0318,7.79633
600545,-0.00293,32.50698
600545,-0.04746,3.09185
600545,-0.05289,3.53601
600545,-0.19207,2.66449
600546,0.87314,1.09182
600546,-0.10885,0.19763
600546,0.08547,0.35806
600546,-0.14807,0.41394
600546,-0.54383,0.14148
600546,0.04668,0.07698
600546,-0.1492,0.00932
600546,-0.15307,0.70372
600546,0.28014,0.15951
600547,-0.02799,-0.23435
600547,-0.33103,0.92883
600547,-0.00834,0.5085
600547,0.11812,-0.03438
600547,-0.08082,0.10044
600547,0.02875,0.36006
600547,-0.12652,0.35679
600547,0.35631,0.69345
600547,-0.06218,0.57553
600548,-0.11873,0.12162
600548,-0.00555,0.08204
600548,-0.03953,0.0517
600548,-0.01225,-0.13026
600548,-0.07252,0.01739
600548,0.28884,0.28171
600548,-0.09717,0.02838
600548,-0.02153,0.06778
600548,0.08693,0.04432
600549,0.11409,0.08189
600549,0.23983,0.39501
600549,0.20342,0.50899
600549,-0.00394,0.45391
600549,0.05307,0.42576
600549,0.19465,0.38553
600549,-0.34228,1.07137
600549,0.16066,0.35989
600549,0.62876,0.58472
600550,-0.29182,0.29701
600550,-0.01451,-0.1721
600550,-0.11505,-0.10416
600550,-0.16442,-0.17892
600550,0.08197,0.07352
600550,0.12813,0.31543
600550,-0.0794,-0.12611
600550,-0.07847,0.17031
600550,-0.17861,-0.30468
600551,-0.77604,-0.00172
600551,-0.03787,0.05073
600551,-0.20044,0.10207
600551,0.03163,-0.03012
600551,0.27761,0.04568
600551,0.12921,0.12959
600551,0.00714,-0.00775
600551,0.07392,0.10702
600551,-0.21798,-0.06236
600552,0.66583,0.29825
600552,-0.34943,0.04732
600552,0.11344,2.05816
600552,0.16371,0.53253
600552,-0.30607,0.33794
600552,0.28852,0.23572
600552,-0.05892,0.2764
600552,0.04663,0.12751
600552,-0.49643,0.13393
600555,0.43326,-0.45092
600555,0.01677,-1
600555,-0.2192,0.53899
600555,-0.12921,10.72194
600555,-0.00204,-1
600555,-0.10737,-0.96306
600555,0.0385,-0.88131
600555,-0.05598,0.40772
600555,0.4032,0.81906
600555,-0.04382,-0.41679
600555,-0.07006,1.00132
600556,-0.07676,0.26941
600556,0.07592,-0.89935
600556,-0.10118,1.45367
600556,-0.00017,-1
600556,0.66139,0.12695
600556,-0.2748,-0.42389
600556,0.10479,-0.35573
600556,-0.06535,-0.19716
600557,-0.47497,0.08152
600557,-0.09748,0.29601
600557,0.15568,0.12003
600557,0.69178,0.19893
600557,0.12166,0.1703
600557,-0.07155,0.09238
600557,0.0757,0.16911
600557,-0.06884,0.15179
600557,-0.09397,0.16232
600558,-0.28491,0.03796
600558,-0.03114,-0.07359
600558,-0.03766,0.01789
600558,0.06467,0.06479
600558,-0.29478,0.10777
600558,0.02133,0.12472
600558,-0.34942,0.12677
600558,-0.38787,0.17522
600558,-0.09315,0.08805
600559,0.81833,-0.04204
600559,0.0477,-0.01453
600559,0.28213,-0.46037
600559,0.2066,-0.00023
600559,0.0323,-0.31876
600559,0.05469,-0.50828
600559,0.14755,-0.50778
600559,-0.52198,-0.45953
600559,-0.0739,-0.40742
600560,-0.16046,0.06765
600560,-0.09798,0.5349
600560,-0.23818,0.03281
600560,-0.2949,-0.20727
600560,0.20101,-0.2036
600560,0.07862,-0.54932
600560,0.06301,-0.14262
600560,-0.0762,0.71518
600560,-0.17094,0.30932
600561,-0.22112,-0.08071
600561,-0.02101,-0.11739
600561,-0.0201,0.38275
600561,0.00439,-0.13627
600561,0.37964,-0.13581
600561,0.00591,-1
600561,0.08982,-0.12031
600561,-0.18742,0.05616
600561,-0.0596,-0.19017
600561,-0.13328,-0.06281
600562,1.40534,-0.17375
600562,0.222,0.27452
600562,0.13546,-0.01272
600562,0.00682,0.45105
600562,0.09784,3.85407
600562,-0.34156,1.10018
600562,0.0615,1.48525
600562,-0.09117,0.91317
600562,-0.18023,0.74507
600563,-0.12295,0.19002
600563,0.02949,0.18163
600563,0.02628,0.17146
600563,-0.08217,0.21472
600563,0.1857,0.19114
600563,0.21921,0.13095
600563,0.22035,0.23176
600563,0.09932,0.02376
600563,0.23288,0.32814
600565,-0.60297,-0.66671
600565,-0.07095,-0.14015
600565,-0.01791,0.72803
600565,-0.02642,0.95713
600565,0.19626,2.06165
600565,0.12707,1.59937
600565,0.30344,2.31471
600565,-0.01968,0.66086
600565,-0.23628,-0.32345
600566,-0.09666,0.36869
600566,-0.20124,0.47167
600566,0.03218,0.42527
600566,-0.05094,-0.12221
600566,1.04335,-0.43002
600566,-0.05209,0.05826
600566,0.22265,0.07053
600566,0.2318,0.03507
600566,-0.04567,0.00039
600567,-0.09241,0.35281
600567,-0.13401,0.08694
600567,-0.1084,0.21619
600567,-0.47641,0.07485
600567,-0.05019,0.04718
600567,0.00937,0.11808
600567,0.18352,0.12181
600567,-0.08824,0.19875
600567,0.2972,0.21134
600568,0.22134,-0.17436
600568,0.05552,3.03433
600568,0.53859,0.04128
600568,0.00782,0.943
600568,0.16212,-0.30046
600568,0.29248,-0.1368
600568,0.2782,-0.43805
600568,0.58213,3.32374
600568,0.03169,-0.47951
600569,0.31206,0.16377
600569,-0.06705,0.28504
600569,-0.06592,0.00906
600569,-0.01812,-0.14647
600569,-0.12089,0.47002
600569,0.05661,0.13511
600569,-0.0413,-0.04875
600569,-0.0964,0.32867
600569,0.6697,0.10011
600570,-0.19192,0.0861
600570,-0.3545,0.73038
600570,0.14152,0.31542
600570,0.0101,0.51567
600570,0.60029,0.45028
600570,0.16588,0.29382
600570,-0.25421,1.31374
600570,0.04802,0.43505
600570,0.28602,0.43937
600571,0.1436,-0.08551
600571,-0.04368,1.01406
600571,-0.00061,0.08039
600571,0.11061,0.05688
600571,0.25008,-0.02668
600571,0.40483,0.44112
600571,-0.1528,0.23004
600571,-0.60501,-0.02748
600571,-0.1737,0.17664
600572,-0.18263,-0.06967
600572,0.02896,0.00478
600572,-0.28243,-0.06352
600572,0.32359,0.00398
600572,0.08775,0.07229
600572,0.07437,0.29233
600572,-0.18985,0.4658
600572,-0.35737,0.06466
600572,-0.00927,0.1339
600573,-0.20709,0.52955
600573,-0.00679,-1
600573,-0.04415,0.39
600573,-0.00978,-1
600573,0.01594,-1
600573,-0.00537,0.48969
600573,-0.08253,-1
600573,-0.15888,0.43956
600573,0.04208,0.3245
600573,-0.02318,0.67836
600573,-0.03191,0.54388
600573,-0.27105,0.44436
600573,-0.0663,0.54224
600575,1.27041,-0.11679
600575,0.06166,0.01703
600575,-0.00256,-1
600575,-0.40057,0.44175
600575,-0.14315,0.27615
600575,-0.01508,0.58014
600575,-0.05442,-0.0381
600575,0.2782,-0.08755
600575,-0.22051,3.16286
600575,-0.09981,-0.00153
600576,1.32297,0.57968
600576,-0.00693,-0.43707
600576,-0.19621,0.40862
600576,0.01741,0.55425
600576,0.01426,-1
600576,-0.02878,0.35007
600576,-0.02417,2.32283
600576,-0.08758,-1
600576,-0.02741,0.36422
600576,-0.14445,0.08172
600577,-0.21407,0.41674
600577,0.14262,0.2522
600577,0.12893,0.04696
600577,0.12513,-0.07911
600577,-0.06615,0.1346
600577,-0.01583,-1
600577,0.03544,0.05292
600577,0.0107,-1
600577,-0.39216,0.26679
600577,0.06672,0.01593
600577,-0.20355,0.06624
600578,-0.19728,-0.536
600578,0.02335,-0.09042
600578,-0.21071,-0.15431
600578,0.10994,-0.20355
600578,0.03485,0.05443
600578,0.00944,0.10177
600578,0.0086,-0.02867
600578,-0.11871,0.05512
600578,-0.00481,-1
600578,-0.12711,0.14122
600579,0.12677,0.34896
600579,-0.12542,0.21755
600579,-0.06336,-0.04447
600579,0.32123,0.25641
600579,0.13315,0.49179
600579,0.1333,0.81242
600579,0.0701,0.21699
600579,-0.06921,-1
600579,0.00466,7.36255
600579,-0.19507,0.67764
600580,-0.18273,0.22678
600580,0.0373,0.23604
600580,-0.43898,0.05804
600580,-0.10308,0.39327
600580,0.27232,0.30586
600580,0.11534,0.18703
600580,0.06263,0.21748
600580,-0.10315,0.1608
600580,-0.10541,0.22623
600581,0.26625,0.30124
600581,-0.11558,0.21074
600581,0.0765,0.09482
600581,-0.20847,0.42905
600581,-0.08007,0.32185
600581,0.02731,0.32414
600581,0.14924,0.51998
600581,-0.23238,1.70134
600581,0.71561,0.49565
600582,-0.10891,0.36142
600582,-0.30243,0.54409
600582,0.10383,0.73259
600582,-0.31391,0.36033
600582,-0.14249,0.45316
600582,-0.22565,0.3441
600582,-0.10717,0.58065
600582,-0.11483,0.52691
600582,-0.0656,0.71871
600583,-0.52289,0.34546
600583,-0.15406,0.0572
600583,-0.13035,0.89784
600583,0.10091,1.21031
600583,0.19898,0.91533
600583,0.02544,1.17356
600583,-0.05627,1.05422
600583,-0.0394,1.14565
600583,-0.12798,0.98788
600584,-0.13267,0.67514
600584,0.18287,0.1911
600584,0.04958,0.08506
600584,-0.08548,0.32637
600584,0.43026,0.21341
600584,0.46151,0.24885
600584,0.17466,0.12658
600584,-0.15424,0.14215
600584,-0.12698,0.05428
600585,-0.13934,0.18381
600585,-0.38998,0.2847
600585,-0.20695,0.39704
600585,-0.07091,0.32058
600585,-0.07117,0.38114
600585,-0.04067,0.27912
600585,-0.01451,0.15715
600585,0.01797,0.26008
600585,0.05885,0.33947
600586,-0.12893,-0.14296
600586,-0.04079,-1
600586,-0.04593,0.025
600586,0.02133,-1
600586,-0.44245,0.08212
600586,-0.19105,0.04971
600586,0.00342,0.1308
600586,0.02346,0.16289
600586,0.0268,0.17717
600586,0.01119,0.00255
600586,0.08091,0.21354
600587,-0.17779,0.20744
600587,-0.00675,0.24521
600587,-0.01135,-1
600587,0.24028,0.06902
600587,0.30941,0.09264
600587,0.33688,0.13892
600587,-0.58403,0.31005
600587,-0.13917,0.09242
600587,-0.03706,0.12943
600587,-0.15435,0.13902
600588,-0.54249,0.50876
600588,0.07289,0.61636
600588,0.35121,1.0929
600588,0.0112,-1
600588,-0.00978,1.5341
600588,0.24724,0.90504
600588,0.13489,1.24381
600588,-0.09713,1.06318
600588,0.25588,0.94704
600588,0.18299,0.93615
600589,0.06425,0.2887
600589,-0.01818,0.15175
600589,-0.12218,-0.02072
600589,-0.06403,0.2542
600589,0.26389,0.09535
600589,-0.04072,-1
600589,-0.10737,0.24559
600589,0.33762,-0.11027
600589,0.01326,0.17441
600589,-0.13395,0.19587
600590,-0.0853,0.47042
600590,-0.21985,0.5604
600590,-0.01019,0.53138
600590,0.02063,0.4664
600590,0.10491,0.51508
600590,0.06656,0.24976
600590,0.19197,0.18251
600590,0.00639,0.18726
600590,-0.09917,0.14237
600592,-0.39224,0.18218
600592,-0.01391,0.13428
600592,-0.06407,-0.02736
600592,-0.03893,-0.24561
600592,-0.04729,-1
600592,0.02067,-0.13677
600592,0.19171,-0.1995
600592,0.02876,-1
600592,-0.02978,0.2126
600592,0.00463,0.18932
600592,-0.48114,0.19544
600593,0.00796,1.04893
600593,0.16975,1.11845
600593,0.01701,1.11586
600593,-0.07799,1.24379
600593,0.11915,0.98513
600593,0.06266,0.96498
600593,0.35838,0.84588
600593,0.0343,0.80506
600593,-0.2047,0.989
600594,-0.18993,0.14995
600594,-0.04774,0.22876
600594,0.06175,0.22045
600594,0.36227,0.20691
600594,0.1132,0.03586
600594,-0.08805,0.05322
600594,-0.36881,0.35466
600594,0.02315,0.34302
600594,-0.21641,0.09667
600594,-0.02347,-1
600595,-0.08899,0.23527
600595,-0.00151,0.15638
600595,-0.08549,0.14305
600595,-0.13129,-0.13202
600595,-0.04696,0.00291
600595,0.36309,-0.24789
600595,-0.18588,0.19
600595,-0.01066,0.21028
600595,0.33056,0.04849
600596,-0.03335,0.01433
600596,-0.5599,-0.03175
600596,-0.0709,0.00789
600596,0.35036,0.12631
600596,0.249,0.10581
600596,-0.09022,0.16298
600596,-0.11928,-0.02631
600596,0.03137,-0.01097
600596,0.13132,-0.02281
600597,-0.19071,0.09141
600597,-0.09718,0.03733
600597,0.12364,0.1224
600597,0.09456,0.13006
600597,0.25513,0.17673
600597,-0.19162,0.13758
600597,0.02355,0.0158
600597,0.15308,0.05634
600597,-0.07672,0.03561
600598,-0.31099,0.85446
600598,0.12678,1.1137
600598,-0.01334,1.01496
600598,0.10606,-0.071
600598,0.11114,0.34868
600598,0.03864,-0.31485
600598,0.15487,0.96464
600598,0.01303,1.09062
600598,-0.02083,0.43873
600599,1.10674,-0.53399
600599,-0.14276,-0.42538
600599,0.04529,-0.54307
600599,-0.01897,-0.53169
600599,0.05712,0.29919
600599,0.08725,1.08497
600599,-0.14794,0.13261
600599,-0.00958,-0.12224
600599,-0.13143,0.02972
600600,-0.12586,0.38777
600600,0.08258,0.39764
600600,0.24299,0.29747
600600,0.07054,0.39394
600600,0.12027,0.37192
600600,-0.1054,0.28917
600600,0.04087,0.23822
600600,0.0148,0.14907
600600,-0.06316,0.13961
600601,-0.23895,0.21508
600601,-0.08804,0.01041
600601,-0.11146,0.04413
600601,-0.09707,-0.00486
600601,0.42231,0.16852
600601,0.27421,0.14774
600601,0.0236,-0.02478
600601,-0.0155,0.24888
600601,-0.11045,0.07099
600602,0.05706,-0.10435
600602,-0.02863,0.02133
600602,-0.04916,0.17926
600602,-0.10514,0.75134
600602,0.07037,0.00028
600602,-0.04182,0.21273
600602,0.09876,-0.0942
600602,0.09234,0.01699
600602,-0.12742,0.15061
600603,-0.10019,-1
600603,-0.05466,1.91456
600603,0.10288,-1
600603,0.21134,3.36679
600603,0.18582,5.94258
600603,-0.1003,-1
600603,-0.14755,0.32468
600604,0.56733,0.82822
600604,0.02909,-1
600604,0.00347,0.21093
600604,0.17825,0.40026
600610,-0.17227,0.86201
600610,-0.05724,-1
600611,0.33294,-0.25305
600611,-0.21706,0.38996
600611,-0.07669,0.03629
600611,-0.04696,0.0563
600611,0.23989,0.11933
600611,0.00982,-0.1738
600611,-0.01104,-0.455
600611,-0.38839,0.0916
600611,-0.10783,0.3551
600612,0.51616,-0.19438
600612,-0.09771,-0.21726
600612,0.15484,-0.19976
600612,-0.17162,-0.13058
600612,0.03532,-0.00059
600612,0.13252,-0.1843
600612,0.11272,-0.25614
600612,-0.0433,-0.21889
600612,-0.08088,-0.23402
600613,0.00094,3.6207
600613,-0.00966,1.84585
600613,0.13639,0.88487
600613,0.89613,1.05159
600613,0.07975,7.99381
600613,0.01469,0.16313
600613,0.23489,0.18752
600613,-0.0244,0.58327
600613,-0.19808,0.25871
600614,-0.19865,-0.31368
600614,-0.04074,-0.27224
600614,-0.19189,0.09887
600614,0.23605,0.03286
600614,0.25911,0.28722
600614,-0.00231,0.57189
600614,0.14942,0.27195
600614,-0.01937,0.40768
600614,0.07789,0.15338
600615,-0.0153,1.43573
600615,-0.09853,0.1424
600615,-0.06075,0.20165
600615,0.16844,-0.5166
600615,0.06587,0.00273
600615,0.06353,-0.3638
600615,-0.15624,-0.03062
600615,-0.09294,0.09666
600615,-0.00617,-0.00853
600616,-0.21214,-0.5593
600616,-0.06629,-0.51601
600616,0.06406,-0.4527
600616,0.06759,-0.49059
600616,-0.03192,-0.54047
600616,-0.05835,-0.31256
600616,0.01413,-0.44624
600616,0.0689,-0.5684
600616,-0.13048,-0.5516
600617,-0.0331,-0.53419
600617,0.23051,-0.91022
600617,-0.01396,2.07009
600617,-0.0532,-0.37249
600617,0.06396,-0.54341
600617,-0.08366,-0.54728
600617,-0.15582,-0.36895
600618,-0.19232,-0.01599
600618,0.05189,-0.06002
600618,0.12832,-0.06948
600618,0.00954,0.14747
600618,-0.04696,0.31544
600618,0.0445,0.1861
600618,-0.0568,0.05794
600618,-0.15645,0.78045
600618,0.06512,0.37672
600619,-0.14435,0.38544
600619,0.08309,0.15047
600619,0.20804,0.07298
600619,-0.03443,0.13547
600619,-0.01025,0.15691
600619,0.12491,0.10765
600619,-0.00921,0.2544
600619,-0.14571,0.23913
600619,0.02321,0.15752
600620,-0.16691,0.00676
600620,0.03735,0.36026
600620,-0.28696,-0.03015
600620,-0.03969,6.33681
600620,0.24122,-0.02107
600620,0.03031,-0.13723
600620,0.12777,-0.49456
600620,0.01228,-1
600620,-0.28764,0.55023
600620,-0.0032,-0.05469
600621,0.45884,0.05425
600621,-0.09607,0.3235
600621,0.00892,0.24859
600621,-0.03308,0.14862
600621,0.2267,-0.08892
600621,0.01534,-1
600621,-0.06488,0.07037
600621,0.29576,0.32884
600621,0.16253,-0.81788
600621,-0.1493,-0.70631
600622,-0.00751,5.84161
600622,0.0092,1.85057
600622,-0.0501,0.2834
600622,0.02157,1.97001
600622,-0.03822,-0.24172
600622,0.00158,-0.18249
600622,0.09266,-1
600622,0.29154,-0.36085
600622,0.20892,-0.51272
600622,-0.26117,-0.10818
600623,0.01514,0.24163
600623,0.30252,0.04727
600623,-0.11181,0.11893
600623,-0.03368,0.04768
600623,0.09584,0.20827
600623,0.1894,0.02556
600623,-0.10613,0.48795
600623,-0.31179,0.13044
600623,0.06423,0.1269
600624,-0.17199,-0.04522
600624,0.00563,0.11399
600624,0.04602,-0.10537
600624,0.00688,0.02737
600624,0.17468,-0.04411
600624,-0.01048,-1
600624,0.3231,0.06978
600624,0.04505,-0.18077
600624,-0.26151,0.04214
600624,-0.00735,0.01915
600626,-0.15012,0.02193
600626,0.06409,0.05904
600626,-0.00723,-1
600626,-0.26417,0.09719
600626,-0.07462,0.10175
600626,0.47158,0.1322
600626,-0.04323,0.03958
600626,-0.22264,-0.05321
600626,0.01273,-0.09794
600626,-0.05122,-0.04551
600628,-0.11049,-0.20994
600628,-0.00923,-0.14256
600628,-0.08459,-0.25808
600628,-0.06187,-0.1402
600628,0.12107,-0.15008
600628,0.02427,-0.20935
600628,0.02848,-1
600628,0.64488,-0.17581
600628,0.02159,-0.18907
600628,-0.05556,-0.14177
600629,-0.33192,0.61411
600629,0.11822,-0.87508
600629,-0.18909,-0.1272
600629,0.09152,-0.14587
600629,0.15398,0.01108
600629,-0.08363,1.54636
600629,-0.16287,0.15196
600629,0.035,0.09206
600629,-0.0278,0.3179
600630,-0.27621,-0.06371
600630,-0.03118,0.07683
600630,-0.05857,0.09223
600630,-0.03524,-0.0072
600630,0.45759,-0.03862
600630,0.09971,-1
600630,0.06849,0.00799
600630,0.14483,0.06173
600630,-0.16943,0.25448
600630,-0.0796,0.1682
600633,0.21309,0.26077
600633,0.07277,0.14705
600633,0.12443,0.31247
600633,0.03157,0.2492
600633,1.42028,0.71108
600633,-0.42616,0.20229
600633,0.10183,0.10214
600633,-0.08816,0.18998
600633,-0.03053,-0.68689
600634,0.26036,0.57687
600634,0.14334,-0.67381
600634,0.15147,-0.67321
600634,-0.00296,-0.90651
600634,0.10927,-1.35159
600634,0.86582,-0.08018
600634,-0.01299,-1
600634,1.38261,-0.10854
600634,0.02279,0.51175
600634,-0.07802,0.03923
600635,-0.21765,-0.30456
600635,-0.17827,-0.15495
600635,-0.09705,-0.23675
600635,-0.05926,-0.21986
600635,-0.0017,-0.1679
600635,-0.077,-0.21293
600635,-0.29071,-0.04197
600635,-0.05106,-0.15983
600635,-0.17291,-0.20306
600636,-0.3946,-0.01988
600636,0.02767,0.11021
600636,0.24681,0.11939
600636,-0.23448,-0.21434
600636,-0.04956,0.24446
600636,0.01151,0.28026
600636,-0.00286,-1
600642,-0.05307,-0.24172
600642,-0.37476,-0.22009
600642,0.08025,-0.1925
600642,-0.04669,-0.23315
600642,0.0136,-1
600642,-0.06154,-0.17248
600642,0.03481,-0.13921
600642,-0.01272,-0.16757
600642,-0.04493,-0.20924
600643,-0.09457,0.23155
600643,0.03941,-0.14017
600643,-0.01474,-0.12857
600643,0.02825,-0.10489
600643,-0.05812,0.48052
600643,-0.03635,0.50041
600643,-0.0388,-0.09856
600643,0.05957,0.15386
600643,-0.21204,0.66146
600644,-0.28573,0.06363
600644,0.01205,0.79064
600644,0.05006,-0.12322
600644,-0.03088,0.13259
600644,0.00689,0.14779
600644,0.08873,0.12505
600644,-0.30718,0.28666
600644,-0.05202,-0.01287
600644,-0.13211,0.05447
600645,-0.27619,0.11319
600645,-0.15091,-0.17922
600645,0.11721,-0.01278
600645,-0.219,0.6182
600645,0.02534,0.3561
600645,0.20056,0.09387
600645,0.28377,0.08249
600645,0.02506,0.11631
600645,-0.09228,-0.04616
600647,-0.16779,-0.37886
600647,-0.40687,-0.17664
600647,0.00514,-0.01299
600647,9.00E-05,-1
600647,-0.09925,0.2629
600647,0.00241,0.27406
600647,0.0666,-1
600647,0.15338,-0.04589
600647,-0.02975,-0.14476
600647,-0.08711,-0.2238
600647,-0.19534,-0.76594
600648,-0.1254,0.36587
600648,-0.08441,0.80807
600648,-0.07188,0.0155
600648,-0.01011,-1
600648,-0.11161,0.22304
600648,-0.00726,1.60485
600648,-0.03955,0.38089
600648,-0.05549,-0.1629
600648,0.11583,0.78577
600648,-0.11208,0.24352
